"","k","ss.euclidean","ss.manhattan","ss.minkowski","ss.correlation","sil.euclidean","sil.manhattan","sil.minkowski","sil.correlation","ch.euclidean","ch.manhattan","ch.minkowski","ch.correlation","dunn.euclidean","dunn.manhattan","dunn.minkowski","dunn.correlation","rand.general.euclidean","rand.general.manhattan","rand.general.minkowski","rand.general.correlation","rand.outfield.euclidean","rand.outfield.manhattan","rand.outfield.minkowski","rand.outfield.correlation","rand.specific.euclidean","rand.specific.manhattan","rand.specific.minkowski","rand.specific.correlation","vi.general.euclidean","vi.general.manhattan","vi.general.minkowski","vi.general.correlation","vi.outfield.euclidean","vi.outfield.manhattan","vi.outfield.minkowski","vi.outfield.correlation","vi.specific.euclidean","vi.specific.manhattan","vi.specific.minkowski","vi.specific.correlation"
"11",12,159878.402937631,1607978.24384593,88557.4444867148,3447.12716149796,0.0797788130381931,0.0931641299850493,0.0619825408947907,0.106854188303561,1911.02056058645,2860.40812048369,1419.77273428972,888.924487534514,0.0559557065239889,0.0529480024696751,0.0504770456359872,0.0120643701552725,0.150803640074911,0.138460725106971,0.137115116581892,0.100732265420613,0.0498439787614752,0.0544112148595844,0.0633269782657939,0.0430514594863934,0.183558925438349,0.167546135262837,0.12282146406606,0.185456353641501,2.44272621640105,2.56582072476203,2.49939098342288,2.95283723605952,2.06597686284364,2.03327882092829,1.926654048351,2.16880842003904,3.58155719216547,3.70874097868052,3.74176616291913,4.19044890978683
"12",13,158079.108241829,1582962.22276615,88231.1083956116,3384.88027955882,0.0791265200394523,0.0934322280280392,0.0581922053157518,0.105205759514823,1788.82212083043,2687.22811007805,1311.79297434347,857.594774989921,0.0559557065239889,0.0587729559736498,0.0528322088427843,0.0120643701552725,0.145603313957999,0.138460949320936,0.134563667334547,0.101070760122521,0.0464948838593798,0.0524858755736739,0.0622935165008465,0.0407741951407013,0.18838020294825,0.170109145596667,0.120563878113923,0.190611854047676,2.51143889634902,2.60272657329826,2.52312749188462,2.9820264987057,2.13822913231267,2.08434198991815,1.95358970309968,2.22539554195592,3.64308147129471,3.73910129465933,3.76287003203599,4.20489738229507
"13",14,155819.452789609,1562086.96591011,86970.1282533842,3316.07226280341,0.0786176458807595,0.0923574291683168,0.0577081672730001,0.109743454771824,1695.31479913332,2532.18126221154,1248.61202396142,836.969547072406,0.0559557065239889,0.0594309717244398,0.0528322088427843,0.0120643702927705,0.139074954406816,0.13613312903024,0.129519208204686,0.0989380579297318,0.0425213421170387,0.0502517419486722,0.0575742588339764,0.0438650239151448,0.190176569639572,0.172257190217054,0.122928372134698,0.190897671379287,2.5961582049671,2.64988727106077,2.59730990564265,2.99847773819158,2.22019358862143,2.14288517753006,2.03354730054656,2.23947890997088,3.71657164555481,3.78033643181526,3.83160201565538,4.20624355697317
"14",15,155226.478018399,1527721.75055915,85977.3418491984,3260.57607011405,0.0780810694275794,0.0922490666541712,0.0577997272498617,0.109959207308349,1585.09821741103,2433.22282353016,1187.71378531177,812.428828226941,0.0559557065239889,0.0594309717244398,0.0528322088427843,0.0120643714430611,0.138578273360409,0.140905206472785,0.117247054038623,0.100207404912728,0.0422403771522156,0.0461189703655028,0.0529644285999644,0.0417453702899669,0.190194481307852,0.187745180446848,0.115085588520769,0.195487295334621,2.61365994709375,2.64330200840533,2.69589448029374,3.02299738178962,2.2377737418399,2.21941515396751,2.11516698383863,2.29445106573004,3.73279696485858,3.75457633746875,3.91965223433413,4.2276891629425
"15",16,153200.868923707,1480683.81632409,84875.0282003196,3218.54178143712,0.0761043859745021,0.0963896176361699,0.0573998493291777,0.111841304652645,1514.89556941428,2381.44765370607,1138.57683988218,783.924121391325,0.0378248325886319,0.0524086305458275,0.0528322088427843,0.012068240592824,0.13764790190637,0.152995829091367,0.110626697502496,0.0993790259667858,0.0391481572641855,0.0401340941782013,0.0482076676368536,0.0407560003170652,0.194904118630344,0.211001673004651,0.117880218451264,0.201945195009262,2.65204011248909,2.61070017531991,2.77598645060482,3.06427557047474,2.3100954156971,2.31582525610372,2.1973018040687,2.33293569136248,3.75221400514832,3.69472014391416,3.98226112848337,4.27201489365585
"16",17,151656.664033003,1465818.03048001,84440.0579654281,3141.17809058941,0.0741566162133359,0.0961879720009142,0.0553758901952048,0.114642767423231,1446.14187931856,2266.62449184114,1078.69600794741,780.913900277409,0.0412127443440934,0.0524086305458275,0.0528322088427843,0.0171327438392683,0.131387773043762,0.148963454351662,0.110094895569443,0.0960490492112489,0.036119793358513,0.0381597746456254,0.0474984043772634,0.038045752859098,0.200939998431827,0.211719657615755,0.118954772399609,0.204056725337746,2.72228490319375,2.66224473836215,2.79889677201685,3.12876087354058,2.38076017829581,2.36979213286377,2.22680950145523,2.39633748168978,3.81168574334698,3.74135013177433,3.99958592702827,4.34352098417346
"17",18,150149.232118184,1458135.11054617,83012.6061192824,3072.34189854914,0.0685160531229417,0.0943498889581465,0.0545467051914859,0.117501689305156,1385.37691118134,2150.03841145264,1050.99383124067,775.312534624592,0.0412127443440934,0.0544061282936676,0.0567561326512664,0.0130008288398781,0.120965452968549,0.145888400196432,0.107251989180781,0.0931085643491883,0.0347653981553315,0.0365627655466385,0.0417419885819134,0.0355741829507283,0.168318898142239,0.211811284932932,0.125105545166112,0.208781976852073,2.77058551677262,2.71523333343568,2.8671399506298,3.19028099998912,2.42906079187468,2.41901258719427,2.32400867153864,2.45318040029961,3.85998635692585,3.80222871760714,4.05078612306141,4.40454564706431
"18",19,148116.880226291,1442753.46189251,82160.6594433279,3025.74650020919,0.0667897727265497,0.0923966568552501,0.0539276710380715,0.117534758552801,1340.11947477803,2062.87172035001,1013.2925286164,758.994267224419,0.0412127443440934,0.0544061282936676,0.0567561326512664,0.0130008288398781,0.113491169738206,0.140415027107591,0.103797968074316,0.0920395582132782,0.031415976341302,0.0344836119030211,0.0376808775767046,0.034345539959242,0.169995312054064,0.215762390765711,0.12912958186099,0.211104562754291,2.83674732529023,2.7699633334321,2.9208653771754,3.22903792917799,2.50562274750803,2.47451296162586,2.40018000062519,2.49575521790279,3.91281944497241,3.84719123373753,4.10048582392941,4.4405742388558
"19",20,147531.196977301,1420862.7823843,81416.6510585017,2941.80094784128,0.0668389599813422,0.092444354236815,0.0534905993166375,0.122193329152675,1278.34672569798,1999.00770991098,977.404512312059,766.767074663487,0.0412127443440934,0.064600292279298,0.056344003174723,0.0130008288398781,0.112669347974224,0.136088594589722,0.0938436419545877,0.0916182016476925,0.0310859091698355,0.0319964559640195,0.0345278197524304,0.0322667668466278,0.169562413767988,0.219351011127704,0.125062593209421,0.215146285826618,2.85453730360006,2.81802709817988,2.97625990072048,3.27480990316848,2.52566759467901,2.53400646870726,2.47049424874029,2.55262218191155,3.92775808454605,3.87803129831394,4.14758473912564,4.47860737168345
"20",21,146407.266702877,1410137.03761055,81296.8069936952,2911.293809951,0.0668719138020319,0.09216003762033,0.0531394686998587,0.122016394911063,1230.64681476902,1920.29442725977,931.188735256703,745.52457753033,0.0412127443440934,0.064600292279298,0.056344003174723,0.0130008288398781,0.11104760544546,0.135773962949573,0.0931881111132503,0.0907526064295645,0.0304430845380286,0.0313492637483844,0.0344374561474931,0.0317938647926629,0.170248542153453,0.220662337360157,0.123109583623482,0.216357729641607,2.88529928619691,2.83677540958837,2.98706418622578,3.29773074554732,2.55630086626216,2.56732271473586,2.48144647662776,2.57837109359211,3.95778439555771,3.89256625798113,4.15823246457363,4.48791485869338
"21",22,145272.148561248,1391912.51894597,80707.6321412751,2850.42084746372,0.0661446015550194,0.09326438122891,0.0503415194770696,0.123543951068217,1187.8859716432,1864.00323266312,899.576106894709,743.590805645892,0.0412127443440934,0.064600292279298,0.0553235175756799,0.0130008294394668,0.109492683774419,0.127603180584719,0.0915177430550466,0.0905520805423918,0.0291589312097439,0.0295963234019133,0.0326604253956832,0.0306405973923383,0.17063074678537,0.220501010919342,0.124792930084206,0.220947054815391,2.92184506088067,2.88727331217701,3.03428301861518,3.33119212941815,2.60288027597821,2.61798172018085,2.53607448451363,2.62111603992267,3.98876417996972,3.90720585694687,4.20103606580113,4.49770981581395
"22",23,143830.560914338,1361236.05963982,80115.1833045031,2813.13498378473,0.0672205917145801,0.095864598670287,0.0491940965519584,0.125050330558199,1153.45524291607,1837.85043689226,871.084681611655,730.085570668483,0.0412127443440934,0.064600292279298,0.056344003174723,0.0130008294394668,0.106473611728421,0.13117345138145,0.089309023293253,0.0933674224055538,0.027743220393137,0.0285954953502098,0.031087281370658,0.0305770731431517,0.172860936183785,0.229790029422353,0.122224173685379,0.223217394258279,2.97471131649308,2.85962848128299,3.07346038890164,3.33453505137747,2.64948658896046,2.65626254264539,2.58527386047909,2.64141950121121,4.03890807698708,3.84678571644243,4.23432027773246,4.49055114292907
"23",24,142438.230651455,1348395.67198155,79115.098641213,2743.68469606679,0.0671039153383385,0.0926917904633423,0.0487839769831078,0.125415720881286,1121.73572103164,1782.09489433722,853.664500266991,735.938811911133,0.0412127443440934,0.064600292279298,0.056344003174723,0.0130008294394668,0.104887364807536,0.121452837220033,0.0841056077381177,0.093642687902262,0.026741356118772,0.0263218773493163,0.0279747851005379,0.0284308179073711,0.174749567695593,0.228273724937621,0.12476063629867,0.229630809703691,3.01076366899302,2.92834560170226,3.14480818244257,3.36104302859739,2.68828905893975,2.71713150711348,2.65646327967599,2.70035035261926,4.07132650010742,3.89972585021994,4.2845146808389,4.49706552567233
"24",25,141849.852855346,1341621.86937833,78968.8862667993,2691.63493021417,0.0663520520438531,0.0911833504804932,0.0482415961980697,0.124099990308172,1082.53025677841,1720.18403547712,820.963646397275,733.484544036354,0.0412127443440934,0.064600292279298,0.056344003174723,0.0130008294394668,0.10452943158336,0.120513871943398,0.0839172509752611,0.0936150471467223,0.0264582059928941,0.0260642268412932,0.0279514626698605,0.0268265426106785,0.17509750737346,0.227970455228669,0.124112010571706,0.233855536812964,3.02702292750702,2.94390042480284,3.15072634206647,3.37413600417056,2.70691463088225,2.73515413557178,2.66238143929989,2.75042836532743,4.08424064662266,3.91144944570927,4.29043284046281,4.49663173743389
"25",26,140723.328280312,1333396.35040482,78315.7065105428,2678.09785495069,0.0648125915110098,0.0913099362616903,0.0484401521391393,0.122966209504317,1053.29692503458,1665.9465268194,800.703926226808,711.331703640453,0.0524699292593108,0.064600292279298,0.056344003174723,0.0130008443361684,0.0959334589833638,0.119834406484591,0.0848533527565959,0.0958742722033107,0.0250174239248184,0.025788668999656,0.0271682528495831,0.0264347594021252,0.165953232659153,0.228252831985936,0.125757121055189,0.240251380218134,3.07597365658454,2.96390509267463,3.13208795986266,3.37523520648633,2.75624493882367,2.75684728688966,2.69653455638247,2.77005918170236,4.13146741762634,3.92736883534103,4.26472677354948,4.49553718451045
"26",27,139311.196693804,1321078.81696028,77780.2115688405,2645.28124792654,0.0603682840828484,0.0898727081287341,0.0482639178054557,0.124137325916685,1030.06426963825,1623.22040455045,779.966765652661,701.071331471601,0.0524699292593108,0.064600292279298,0.056344003174723,0.0130008361002063,0.0918286104768758,0.116075489870793,0.0828441491926928,0.0937775635987393,0.0232727384594394,0.0247328176642532,0.0257826842728754,0.0254977737773953,0.167604920740337,0.228752462164211,0.127490424157806,0.242324822010826,3.12636504922363,3.00571738498562,3.17462122644218,3.41478743949531,2.81230811185488,2.7970512827246,2.74455829605965,2.8031550563593,4.16989626649097,3.96621186642142,4.29510202216324,4.51955632201348
"27",28,137972.551450234,1308681.76402354,77122.0690296024,2616.8726174883,0.0611796172646439,0.0871810233815531,0.0474903106252919,0.125053033781274,1007.99755359759,1584.18250616436,763.177462231876,689.686971004119,0.0524699292593108,0.0567299535653532,0.0571535009556861,0.0130008361002063,0.0891584635184877,0.109637030918958,0.0846316729374715,0.0936995900536635,0.0222093968832145,0.0233767244294504,0.0244943676051381,0.024990166309598,0.166775633605865,0.224856865618877,0.133748145297148,0.246895391422038,3.17772082998677,3.04634280217409,3.17065032859924,3.4402219652037,2.85546655972642,2.84270489347278,2.79135310878193,2.82863618205264,4.21341000063343,4.00374025093616,4.27619127512228,4.54320900311644
"28",29,137124.678040757,1291851.51228676,76546.8277271128,2587.80905081965,0.0592783879549259,0.0892143074904942,0.0474414071749399,0.125695030655216,981.957426017389,1555.85648755091,746.276493380173,679.759450215921,0.0524699292593108,0.0579652677940683,0.0571535009556861,0.0130008361002063,0.0842182903630657,0.106971147036489,0.0815035810076223,0.0928707196201883,0.0216192375214811,0.023089183106098,0.0234761992530354,0.0244079679000519,0.148765455833885,0.222735631945727,0.132461658994124,0.24744305548088,3.21074121769943,3.08259865606086,3.2125629939822,3.47065525087874,2.88848694743908,2.86892690418226,2.83302109193597,2.85757518989529,4.24643038834609,4.02558462103349,4.31061228325201,4.57105407488557
"29",30,136217.487656932,1283682.59338577,76184.7966354232,2540.30014411466,0.0589144993710813,0.0806030206289103,0.0472252650903298,0.12776617377291,958.521717098784,1515.66057312385,726.897580715992,680.248515355235,0.0524699292593108,0.0579652677940683,0.0571535009556861,0.0130008361002063,0.0820562921686572,0.0994621180051239,0.0809430095441767,0.0912312308467318,0.0204884819806589,0.0221834892244738,0.0225925138274368,0.0235908258513943,0.149165638880924,0.196266636565789,0.134219601406095,0.249479315421026,3.25393831360511,3.12030069153273,3.24442004608635,3.50829359248468,2.93295003845834,2.9064836876981,2.87116781161195,2.89361639364791,4.29103383158477,4.06307386419955,4.33977564085142,4.60033504836223
"30",31,135205.029218115,1274412.86990581,76081.3223050015,2485.17586311297,0.0588681539355158,0.0804314526642755,0.0474769433761632,0.128580795349724,937.982901885731,1480.10942470935,704.406344123393,685.52566874826,0.0524699292593108,0.0579652677940683,0.0571535009556861,0.0130008361002063,0.0758603584233627,0.0969278635952305,0.0807339855446467,0.0915619327553416,0.0192706197775277,0.0217056280193512,0.0225375409664706,0.0228580599179099,0.144385646608128,0.194171506268079,0.133918998645116,0.253437779620713,3.29436161532421,3.14693075533429,3.25564855595085,3.51959340017756,2.97936458111791,2.93237455816563,2.88056982630757,2.92776647738265,4.3297742210785,4.09002976263062,4.3511433291352,4.60239345870503
"31",32,134881.59015022,1270258.52845749,75865.6139529591,2456.88767668526,0.0587360946381166,0.077905104223907,0.0475287582158555,0.127849177736913,911.254055087754,1438.88156987432,685.24666980377,677.745951354848,0.0524699292593108,0.0579652677940683,0.0571535009556861,0.0171327534070693,0.0754693630824059,0.0954089747599437,0.0801044332001093,0.0907162348852017,0.0190814927209227,0.0211503088938467,0.0222472374002285,0.022234582961559,0.14447068591265,0.191595854825114,0.133779945408791,0.252374605634814,3.30853632275791,3.17547813812693,3.27425187904358,3.53277496106061,2.99531264056562,2.96181590877814,2.8981384202417,2.95858666592459,4.33905331556232,4.12194610316179,4.36676226908811,4.60365589354015
"32",33,134788.223280303,1264412.06075694,74955.6449167258,2427.53926745763,0.0587237859335994,0.0778331346255165,0.0495021341665839,0.128940347864044,883.732493661188,1402.90367573501,678.731249155001,671.315576843698,0.0524699292593108,0.0579652677940683,0.0571535009556861,0.0171327798203616,0.075482706995161,0.0949158519973727,0.0767644694109716,0.0902232283791256,0.0190533412127877,0.0209034183266137,0.0207725184519076,0.0217127344720157,0.144756324207023,0.191888477385584,0.133795440555867,0.25385902834417,3.31180912905312,3.19445227892414,3.32477709352316,3.54997997012606,2.99885704110329,2.98006804481611,2.94925874952595,2.98762585773068,4.34045217233864,4.13819459083114,4.40067737013919,4.61167463138171
"33",34,133590.936297103,1257242.43875237,74692.276269588,2393.65523817949,0.0599685378682077,0.0766603783050744,0.0495662451186285,0.131023855419361,869.507814562952,1371.20594955239,662.384570309239,667.926225538925,0.0524699292593108,0.0579652677940683,0.0571535009556861,0.0130008561433877,0.0744470474654669,0.092373944326679,0.0762667411863722,0.0882778292279556,0.0184349559325163,0.0202303896475171,0.0204976353470521,0.0207934142093026,0.145360781369436,0.185247103328094,0.133392098400063,0.256029219943065,3.34567058901679,3.22004548520217,3.34256486222374,3.59531272549745,3.03082895921001,3.0123423648894,2.96783238462151,3.0232831690263,4.3614991916602,4.16490615781812,4.41887522873095,4.64951761363065
"34",35,133023.667231131,1250747.21046441,74469.073305571,2376.3907797633,0.060080784592536,0.0760521699840636,0.0485590112947497,0.129924155291766,849.759373732696,1340.48211532747,646.391753399491,656.827735480618,0.0563224365379982,0.0579652677940683,0.0586597000748533,0.013000831619622,0.0734927195060049,0.0890744587068964,0.0730170911871505,0.087162058138709,0.0181279352511632,0.019717965030555,0.0198485360521998,0.020169689547376,0.145532041931164,0.177930099565988,0.128754856200763,0.256298390238417,3.36831483040436,3.25213248535482,3.3735527567469,3.63136615669173,3.05242563660786,3.0430461204348,2.99861153056412,3.05417535767722,4.37979732471528,4.1931193601226,4.4475708336454,4.68341367954311
"35",36,131538.094850476,1244692.37068516,73156.9229868102,2344.44876737767,0.0610859852423985,0.0742081852288377,0.0516833244049125,0.130314257357637,840.605291553442,1310.96378310945,648.437966774038,653.773609674898,0.0563224365379982,0.0616961183412305,0.054332865291107,0.013000831619622,0.0716786215922374,0.086649148649934,0.0706676851488758,0.0863855838680831,0.0173988916449495,0.0189034504762779,0.0191248628257474,0.0198093388384507,0.146420429108846,0.17847475482598,0.135131387730802,0.257402078145567,3.39739980217568,3.28883636467337,3.4050609326662,3.65737140107164,3.08810899258842,3.07971129912762,3.03282165372887,3.08019992133706,4.38678976911746,4.22398073223314,4.42386431899392,4.70826513581214
"36",37,130910.376001442,1237990.82657845,72805.3456244463,2319.12513827487,0.0618588198240834,0.0749185745299943,0.0508810552902821,0.133631544632847,823.542357837992,1284.10181765563,635.866043659632,648.015081717768,0.0563224365379982,0.0616961183412305,0.054332865291107,0.013000831619622,0.0717918107057181,0.0859153943106808,0.0685129773787758,0.085435294739632,0.0170242071743585,0.0186889514933526,0.0185779255522706,0.0194789075568235,0.145704901164914,0.178287047824085,0.133927225657791,0.257299034623825,3.39688343320245,3.30808140097394,3.43683423223918,3.67646110424138,3.11282602629358,3.09826918668344,3.06277195937243,3.10160267677104,4.38469725881825,4.24110059947209,4.45056517492243,4.72740531399304
"37",38,130398.560266211,1233422.23862298,72644.854832985,2302.5254041109,0.0618134203696339,0.0750892968882183,0.0503708218988075,0.133486578234863,806.307417095362,1255.76897598592,621.095076923468,638.542460164855,0.0563224365379982,0.0616961183412305,0.054332865291107,0.013000831619622,0.0699644140553493,0.0853752203444298,0.0680111091190498,0.0848131041349072,0.0168142243932995,0.0185795829874581,0.0183643473106534,0.0191751752439602,0.138556325069416,0.177947364435772,0.134169939433964,0.256774511381473,3.41658867307275,3.32436747210411,3.45225324370537,3.69851713461761,3.13253126616389,3.11014541639663,3.0794571149031,3.12436919647017,4.40440249868855,4.25612347388015,4.46508186272865,4.74827994854209
"38",39,129816.762885648,1224278.81346303,72371.7743490916,2297.10256975643,0.0618137672565428,0.0749911560772375,0.0488562890649363,0.13473393811017,790.700854239358,1235.34750186979,608.798145077042,624.297770311557,0.0563224365379982,0.0616961183412305,0.0525257628895165,0.013000831619622,0.0682225674147511,0.0831531922556536,0.0660115856162289,0.0848497234535919,0.0164804655915626,0.0177487803429511,0.0181320564572006,0.0190417134247332,0.137281210869546,0.178222330040992,0.126459025540978,0.25726634335563,3.43963671902589,3.36326497896032,3.47157420053479,3.70389510268168,3.15543640587563,3.14638433712225,3.09877807173252,3.13498138226313,4.42483211019267,4.29393261822404,4.48440281955807,4.74787194251682
"39",40,128618.504462063,1217369.69456928,72160.8039237172,2251.25738040704,0.063405957736857,0.0742722445830281,0.0476091618559511,0.138212713344868,781.889435398062,1213.07325310959,596.247638813374,630.104285643143,0.0563224365379982,0.0616961183412305,0.052035850768642,0.0130008456265135,0.06645591949566,0.0810149324126875,0.0653629266684985,0.0861634507649253,0.0159465093968964,0.0175282220769349,0.0178773071037614,0.0181083197175427,0.136589116526903,0.175639440504044,0.126797739813281,0.266077878844782,3.47904055710528,3.37976526201879,3.48926095470755,3.72152216319393,3.18653092046843,3.16642499561135,3.11881877976559,3.17547418746861,4.46490346474264,4.30778357304128,4.49988303943936,4.75417713709876
