"","k","ss.euclidean","ss.manhattan","ss.minkowski","ss.correlation","sil.euclidean","sil.manhattan","sil.minkowski","sil.correlation","ch.euclidean","ch.manhattan","ch.minkowski","ch.correlation","dunn.euclidean","dunn.manhattan","dunn.minkowski","dunn.correlation","rand.general.euclidean","rand.general.manhattan","rand.general.minkowski","rand.general.correlation","rand.outfield.euclidean","rand.outfield.manhattan","rand.outfield.minkowski","rand.outfield.correlation","rand.specific.euclidean","rand.specific.manhattan","rand.specific.minkowski","rand.specific.correlation","vi.general.euclidean","vi.general.manhattan","vi.general.minkowski","vi.general.correlation","vi.outfield.euclidean","vi.outfield.manhattan","vi.outfield.minkowski","vi.outfield.correlation","vi.specific.euclidean","vi.specific.manhattan","vi.specific.minkowski","vi.specific.correlation"
"11",12,159910.958686064,1575113.26230617,87546.2487845352,3092.0837468364,0.082160012852828,0.130612224659883,0.0716181042881255,0.14353128057026,1910.29563959511,2954.51279218371,1455.22674012125,1180.42098743434,0.0576389827087032,0.0376719758960969,0.0504995613527684,0.0191268666113578,0.145420170198036,0.177908485912624,0.123870869165631,0.0899248937307855,0.0471955358975761,0.0461399517050724,0.0470978478103231,0.0348747459266264,0.187365182281039,0.272058464326273,0.166216421490251,0.192583416738711,2.57387327969199,2.44767158745295,2.69129664768927,3.00632655839625,2.10197805295482,2.11847271153598,2.10332234252662,2.21900953256518,3.6570506960685,3.55117866554536,3.82158311930962,4.26249542579006
"12",13,156753.033957065,1550070.40137807,86332.9320814147,3018.07229637415,0.0874200298074617,0.128156494984698,0.0724455894883442,0.145437929265145,1816.74729863971,2776.33744524884,1373.8825289732,1145.60888786825,0.0586083725318368,0.0519348464169474,0.0504995613527684,0.0191268685020908,0.145093691547851,0.167223635522882,0.118604654428942,0.0894192297901344,0.0438661911346298,0.0427054795370497,0.0434075722978291,0.0333051640771813,0.192982233274092,0.274563364659288,0.163789804131155,0.202183500658484,2.60044830604792,2.54542839620769,2.76641309210334,3.0604705216173,2.17700939547799,2.19416232685519,2.18237398965136,2.28052286800242,3.65451978047073,3.64138588584958,3.88128039519348,4.27103232178592
"13",14,155405.832100711,1516581.04987621,84745.6336057592,2938.4298685348,0.0771813686300187,0.0941315374464678,0.0743449465805494,0.148863701865474,1703.54187973003,2650.04175198456,1318.02459068779,1123.91763008414,0.0594626804663404,0.0519348464169474,0.0504995613527684,0.0209571988004168,0.128625295527625,0.144567421898394,0.114497006455225,0.0884025239983386,0.0391398944892846,0.0397580652427042,0.0405700151541071,0.0317661064925179,0.18920515009573,0.208503513125314,0.166922015184519,0.208738006466614,2.74374636118515,2.61215440494221,2.83716311066653,3.12816592632583,2.26793015782463,2.26091947898569,2.25150865451354,2.34592565042363,3.80506088638781,3.7081307148703,3.94881270396681,4.34921039916733
"14",15,154373.615719768,1489812.88866789,84124.4015136464,2875.52095531607,0.0699518197558321,0.0966040081771745,0.0673524003967793,0.150623417710691,1601.01531591797,2528.11433242652,1242.42054544277,1094.7642092282,0.0576314488179367,0.0499913036311717,0.0446604146284871,0.0130008296583634,0.119516133244569,0.13742211843375,0.105886987512415,0.088363211262832,0.037955992293923,0.0362386568321116,0.0394688776947462,0.0307505316801344,0.161498276081588,0.214545606705145,0.140762913252937,0.214445795191148,2.78932299609698,2.67417948179333,2.88013130183497,3.17233902154126,2.31367740301931,2.33886921727912,2.29447684568198,2.39344259433968,3.85058212399574,3.73033574410543,3.99178089513525,4.38035901787729
"15",16,150147.82204703,1479511.18059864,83137.0893993483,2798.09159109417,0.0748008671824863,0.0880351345663226,0.0623292177279309,0.15469588117983,1570.29303731532,2384.29380495523,1187.66289531749,1083.46741330759,0.0481566156720944,0.0499913036311717,0.0460140451607642,0.013000837582772,0.112987874343806,0.126245473180404,0.0990665094427094,0.0900856778073052,0.0344973017869656,0.0347919074442854,0.0359731969447442,0.0316036210366186,0.167366474463725,0.17987044997638,0.143220598030515,0.22138837476054,2.80962566272003,2.72526030605334,2.95455221051506,3.20790556995087,2.39240350387416,2.38995628312226,2.37268361251534,2.43601506930348,3.85136589590255,3.7811853936848,4.05302145820611,4.40975691644893
"16",17,148954.499907809,1459565.23344752,82281.9246826488,2754.10995030322,0.0722972836503588,0.0830330491782675,0.0631156371308308,0.154611434600811,1492.94562850374,2281.19227726404,1136.72847560274,1050.02217556229,0.0523071925069149,0.0499913036311717,0.0460140451607642,0.0130008259998812,0.109594288581211,0.115184447068821,0.0968390920508665,0.0899965423669474,0.0322748499498247,0.0328868159606866,0.0341931720115689,0.0298947296103163,0.169816859570353,0.167213105765616,0.142910126422913,0.227640025337192,2.87400080710443,2.7732240367783,3.01216764897004,3.24791663034013,2.45501824779934,2.44745629145747,2.42789406403421,2.48715582074603,3.91163524353816,3.82818834055538,4.10345503773427,4.4386541959217
"17",18,147634.005482929,1442259.27377733,81698.3684454068,2702.75101322364,0.0719833596224448,0.0787416385760624,0.0606500169788434,0.153840703361332,1427.15982979501,2185.4516310959,1085.06675038482,1027.25782986902,0.0523071925069149,0.0499913036311717,0.0460140451607642,0.013000839297035,0.1067755045433,0.112820420765411,0.0928697002560599,0.0932666008219681,0.0307455729178112,0.0303865643516098,0.0318927403159501,0.0296047735074633,0.167626614137739,0.169077714930492,0.141427141637892,0.239063393910237,2.92937480728339,2.81680014202148,3.06882851524755,3.25520574509406,2.50712116167033,2.51373403397728,2.49195589177749,2.52941475919895,3.96031255906159,3.87735019257522,4.14946752111276,4.42488746593023
"18",19,145792.751568227,1419400.53738585,80421.8173442254,2670.24631900905,0.0726600897422502,0.078816232954118,0.0612988489918844,0.154765454219947,1377.54805220839,2113.39209428778,1056.99114486331,994.211437141057,0.0523071925069149,0.0535221540443649,0.0456928623783477,0.0130008296583634,0.104655654920004,0.110943474088311,0.0883306554263103,0.0920966717968394,0.0293063307054781,0.0289211831753486,0.0289425173768518,0.0282106893230557,0.168658727574267,0.171283982610827,0.141862332785033,0.235164312967711,2.96833645936334,2.86604950499969,3.08134096965639,3.3000797292491,2.5564465977479,2.56463828109705,2.56301728015925,2.57656065565819,3.99229805179975,3.91979060937739,4.14871322845522,4.5022602141526
"19",20,144034.495876706,1400729.09025812,79365.5030349986,2625.56397221948,0.0734261048352928,0.0820058132090955,0.0650706914954365,0.155822530902039,1332.55764013783,2041.46325979231,1027.33804531486,974.107879865233,0.0523071925069149,0.0566255784226292,0.0456928623783477,0.0130008261578439,0.0966003703799469,0.109777846032364,0.0874826941644307,0.0900422551446446,0.0275156623842606,0.0276503394512721,0.0278954162555588,0.027219371022779,0.163264113940135,0.178395550117241,0.144144079590128,0.238981074005475,3.02484145269332,2.90533124668663,3.10820138069261,3.35638461095091,2.61350784366232,2.61120946677968,2.6084537333863,2.62144504219421,4.04180806882654,3.94212103673012,4.15392520651956,4.53811803841935
"20",21,142630.386966648,1389122.30744028,78767.7313071523,2577.45555953103,0.0723677595528178,0.0807079222956526,0.0620404205162254,0.155000975296107,1287.24946040182,1963.06440345953,990.206120331801,959.550587745637,0.0523071925069149,0.0542834575126574,0.0456928623783477,0.0130008372696314,0.0937349205798038,0.107983003071947,0.0816766800334159,0.0933608667595348,0.0260943744276078,0.0260546202599763,0.026000520601557,0.0265421935528089,0.164720627331057,0.184472943001878,0.141383687747642,0.244237190976064,3.06493951731248,2.94012784153345,3.18074101487522,3.33953305794247,2.66313090379905,2.66431847716725,2.66607513243869,2.66065951902814,4.06958328519637,3.95751459125704,4.23040550419535,4.51299358555503
"21",22,140914.949862467,1374067.74664381,78065.5116337882,2556.69199449885,0.0734419349470726,0.0803046918114355,0.0606956299339825,0.153612231208789,1251.32155810757,1899.42699425557,959.252906472466,928.242650599211,0.0543042470157155,0.0566255784226292,0.0456928623783477,0.0130008298211996,0.0954737381442747,0.105596703882327,0.079388620002545,0.0923464319941311,0.0251404191351333,0.0249830598793372,0.024728199417204,0.0252760637589769,0.171482364885688,0.184963863986872,0.142271318763602,0.248469032215575,3.07614496425464,2.97263172054315,3.21916797360833,3.36645885741417,2.70506256917327,2.70792704120394,2.71307522855355,2.70693294057178,4.07523418943553,3.98237415107827,4.25964347170923,4.52593558196717
"22",23,139575.229812196,1359024.1158963,77397.4687506971,2511.69028044228,0.0736923297728411,0.0818705082339493,0.0611475736536694,0.155320565028815,1213.75443929016,1842.18344886341,930.618212143891,916.645388064521,0.0492873727948002,0.0575863298520425,0.0456928623783477,0.0130008310277495,0.090781147176132,0.104465361169912,0.0754007472843735,0.0932370722165168,0.0239384536742529,0.0241845331875444,0.0236789094315236,0.0249106446612554,0.165074350776399,0.183366138397269,0.13982837278367,0.250638185687918,3.11685868847897,3.00479032403188,3.25542074668504,3.38461335140366,2.75138418274489,2.74483444681193,2.75606906099868,2.74039920221763,4.10963430213719,4.0071865982809,4.28775789650378,4.54353550869693
"23",24,139087.287531798,1346348.85079488,76551.148141722,2475.84039501192,0.0679946384487177,0.0773347266091981,0.0625623389048502,0.155779439900073,1167.75731303559,1786.00287375344,908.665278894854,900.855107080112,0.0473838016692168,0.0575863298520425,0.0456928623783477,0.0130008288398781,0.0847774341977474,0.0967472441589272,0.0744402439495443,0.0882110798336886,0.0226674759300086,0.0227087495664153,0.0227612249947505,0.0240472730990691,0.160269515459037,0.173252643619456,0.140376673289222,0.24755725626468,3.17720101097329,3.06704203934829,3.28356299808473,3.45636068433153,2.79758514818531,2.79696942554793,2.7957077890549,2.77879983901271,4.18151022618537,4.07267313461335,4.31249517550915,4.60730220847937
"24",25,137862.562324885,1331811.54931468,76304.7031417889,2443.84360533669,0.0685336917211628,0.0757577438510258,0.0606417132413465,0.155876580390033,1135.69257139209,1738.42090262523,876.008875409955,884.467242503713,0.0490093125733882,0.0575863298520425,0.0456928623783477,0.0130008286910672,0.0834041013822785,0.0939216399008591,0.0737761230635401,0.0876088325986706,0.0215730456156739,0.0218201756204294,0.0218337660532507,0.0231357861664724,0.157648377718815,0.17427298555054,0.139101677279637,0.250662063450701,3.21159779195721,3.11073267811563,3.30256513190563,3.48980511116309,2.84223592917025,2.83667541843462,2.83595804453391,2.81937439366983,4.21882760131874,4.10992432831563,4.32080107540251,4.63060856747888
"25",26,136956.617806431,1313474.47720522,75525.8489272744,2392.37701645207,0.0673434060201828,0.0749437004014374,0.0602627764048982,0.15715981357844,1102.21413040847,1702.21560502418,857.073890726412,882.910567077025,0.0473838016692168,0.0435800781657308,0.0345800080151852,0.0209572174719186,0.0806783619580397,0.0870819783426569,0.0730674026879608,0.0884394106581524,0.0207497734557466,0.0208940296526276,0.0208128296233519,0.0224886732593881,0.155973879164991,0.164618608978843,0.141773984821158,0.2550401370917,3.23280941969373,3.18199889974447,3.32807796777222,3.50417643406934,2.88118599760424,2.87759998149193,2.87886577787852,2.85830385804846,4.21551334978855,4.1876341001926,4.34843936712684,4.63495336786626
"26",27,135464.765108301,1303782.01474798,74991.2139436132,2361.81468137369,0.0671133373072455,0.0760228947625556,0.0603116069675784,0.156851246370809,1079.11402769438,1654.00702807236,834.91092879739,868.914942935724,0.0473838016692168,0.0592464917805632,0.0436190683550106,0.0190986109885387,0.0778865354168585,0.0872253653146751,0.071604976417235,0.0877031816707386,0.0197737623383188,0.0200136640672601,0.0201489842561146,0.0219591088566501,0.156958693699088,0.167371328945822,0.1425325977264,0.257716842854417,3.27715555961795,3.17043517973772,3.35998029952786,3.53909512728957,2.92255063726223,2.91721553300739,2.91174047943414,2.89286590815004,4.26064584131397,4.15405804647907,4.3702854982187,4.66960641566661
"27",28,134429.565730255,1294344.00427999,74616.6081700183,2330.27079940352,0.0676343356061037,0.0742766263217942,0.061213562409346,0.158220846216339,1052.2623805176,1609.16944876867,811.351383739837,857.102692895335,0.0473838016692168,0.057100892715758,0.0436190683550106,0.0190986109885387,0.076789823289717,0.0835241681345576,0.0688420295898596,0.0866606026062534,0.0191079283956758,0.0191851406972361,0.0198241299423495,0.0212635756280864,0.156169623094932,0.164604064846611,0.132151217923232,0.259509146535827,3.29547223722565,3.21176626642632,3.38241151744604,3.5710644501741,2.95681026143239,2.95534945701569,2.93417169735232,2.92628158891824,4.2815080832582,4.19194222424619,4.39271671613688,4.68690217171089
"28",29,133571.428800182,1286920.27643724,74199.1014861426,2305.82127532355,0.0675842711296561,0.0732707068464944,0.0608540240573394,0.158482135619512,1025.30403399751,1564.29933416669,790.376833977522,842.07512657728,0.0473838016692168,0.0569574953473357,0.0436190683550106,0.0190985981449716,0.0767172887665951,0.0815072836203275,0.0673714952317782,0.0861606049225049,0.0185342173073178,0.0186609927770251,0.0191421725299789,0.0208168046112744,0.157690480533435,0.164473458169535,0.130037575565565,0.259259570461862,3.30992674375462,3.24525659053971,3.41948544383257,3.58853532191221,2.98928321994509,2.98592136956115,2.96984410815895,2.95244482716246,4.29017301054793,4.21790877339564,4.42806188153679,4.70346609629402
"29",30,132798.364430417,1274428.89420494,73721.1299562081,2285.60486147933,0.0684657145336436,0.0731224002434958,0.0598541193360167,0.157609412548529,999.295769618563,1531.20503029549,772.080893036271,825.713628557858,0.0537997735663167,0.0569574953473357,0.0456568365650844,0.0190985981449716,0.0749408466079493,0.0800787359481347,0.0632176596815652,0.0850916063318214,0.0180786821571489,0.0181665885387703,0.0184705261091221,0.0201042924311595,0.157563219109825,0.163963302690224,0.125788726664252,0.260486477549517,3.32051433891922,3.26300425270796,3.4705767602546,3.62782392177314,3.01788500488522,3.01555936399856,3.0050162816788,2.98815852469516,4.28871631243427,4.23188926268475,4.48321971063315,4.73944116730747
"30",31,132075.605072916,1263934.9465675,73322.8245330536,2284.23670460652,0.0661869161680698,0.0734798194617092,0.0588559413823266,0.152748455520503,974.525252269711,1497.38874193445,753.640284679588,798.985795714827,0.0492873727948002,0.0552341906020053,0.0456568365650844,0.0190986109885387,0.0717988598110881,0.0761065486091519,0.0625763032940539,0.0843556874458585,0.0173682081806712,0.01760075271979,0.0178367226704541,0.0196878275361423,0.153680433438183,0.159308140129582,0.12675978382478,0.26076191764176,3.36574014602916,3.32590478972824,3.49602010333447,3.64996777146679,3.05420453236733,3.04793970599018,3.03915214350025,3.01805181948507,4.33416556677402,4.30205310595893,4.50498472942792,4.74691220707181
"31",32,131202.081490361,1256815.4039761,72901.0577490842,2250.56408373062,0.0648608688439464,0.0726959309356578,0.0582829452002281,0.154772731327531,953.208650166538,1460.52661225678,736.891360771277,793.486284526121,0.0492873727948002,0.0552341906020053,0.0456568365650844,0.0190986109885387,0.0709519142397181,0.0714473799872067,0.0620611895520168,0.0832584364553017,0.0169220969720252,0.0170682039144852,0.0174530909687898,0.0192153112121928,0.151551811761058,0.14123520741571,0.126014213484394,0.26007914772186,3.39423572100112,3.35714640172583,3.52409026624366,3.69023252853141,3.08279550292193,3.07918131798777,3.06462506937577,3.04909253882158,4.37050062949625,4.33329471795652,4.52397910656579,4.79290098212741
"32",33,130459.404676519,1248026.3009213,72533.8370636966,2228.8801911547,0.0650862392770631,0.0723195049400129,0.0583957227179756,0.110849691457205,931.851085515682,1428.7598227699,720.305769091152,781.635944853025,0.0492873727948002,0.0552341906020053,0.0456568365650844,0.00508678005802658,0.0703322647495198,0.0690537542534636,0.0614125595680375,0.0557514540526581,0.0165073356145704,0.0164184358139114,0.0169333068667976,0.0156138774353477,0.15110957550947,0.140146833962327,0.125418196929983,0.161559175376893,3.42093590073666,3.3916346085217,3.55413757740842,3.78212325302229,3.11056403195455,3.11334173542818,3.09546619500172,3.14149725197901,4.39404995985759,4.3672565793236,4.55298096218911,4.8719830121436
"33",34,129782.50275013,1241719.11799636,72153.9101195475,2190.19506002473,0.0657519469711664,0.0721222836107191,0.0569558778683832,0.11310239152855,911.14066868231,1395.21438726564,705.009466788856,780.996223206669,0.0492873727948002,0.0552341906020053,0.0460140451607642,0.00508677663723326,0.0676222757591672,0.0688958636500283,0.0597788872788691,0.0558482142853492,0.0161950950548676,0.0162179964560686,0.0161287372286426,0.0151801058325142,0.140455849878785,0.140930452174595,0.125716319160995,0.163725087857513,3.44300573199515,3.40626979501245,3.58658890721211,3.7983770474912,3.13263386321304,3.13279212920403,3.13476799379836,3.16960075190901,4.41611979111607,4.37094009669261,4.58552067816727,4.88187511404393
"34",35,129092.495056441,1235429.99139508,71704.5200446802,2197.90471799279,0.0678902438832592,0.0726213625882322,0.0575696223399296,0.109542825506932,891.86946245129,1363.71081885233,691.865231730795,753.455293596656,0.0481566156720944,0.0552341906020053,0.0465148544912163,0.00508681809129418,0.0643355709625485,0.0684087161390984,0.057451236982276,0.0537452678716599,0.0157264085214904,0.0159987175464487,0.0154260216627429,0.014309578095449,0.136931306128372,0.14025357876254,0.124892698553312,0.161097686265923,3.48729937899321,3.42183516264112,3.62412727742997,3.84500872330521,3.16098821444188,3.15138435078483,3.16939829877339,3.2076755112212,4.45085129068436,4.38601421577212,4.62046803989087,4.93010559972068
"35",36,128189.108017432,1230057.16069135,71409.9274917373,2171.05069962101,0.0665952511703808,0.0694471141511773,0.0562089406694252,0.110259204606882,876.094121343352,1332.72239957882,676.969188492097,747.345169375362,0.0492873727948002,0.0552341906020053,0.0465148544912163,0.00508678005802658,0.0634905848152992,0.0671311679502823,0.0541810254268815,0.0532044656247636,0.0153063534284385,0.0153856809974449,0.0150495572767941,0.0143247437275445,0.136692245798351,0.140297697383018,0.111745483951485,0.159926129132947,3.51375600996269,3.44334668057181,3.6508223074136,3.86347993476945,3.18879594398186,3.18430872563418,3.19609649159437,3.22380816268223,4.47549664017207,4.40077994143425,4.64710371719758,4.95348107653597
"36",37,127734.715979483,1223911.69744886,71010.5101631665,2133.37160320969,0.0639187640775146,0.0696248495749533,0.0564928780381123,0.114155495691344,856.531686383531,1304.66401387277,664.661431098444,748.268294756924,0.0492873727948002,0.0569574953473357,0.0465148544912163,0.00508678005802658,0.0615519571873536,0.0671844441387049,0.0533720042245123,0.054510948746624,0.0148520018386413,0.0148971978749422,0.0146762005333644,0.0142417096985992,0.134160635728447,0.139850873187193,0.111909731768932,0.163113432962371,3.54896523462074,3.44812127735566,3.66931738301745,3.86989248945799,3.21737911423754,3.21338182640137,3.2220474448325,3.24588216430564,4.52209976724335,4.39550812196999,4.66138647141268,4.95479090022096
"37",38,127022.871702959,1214368.26708601,70663.0216328963,2140.4550915624,0.0635235280497916,0.0703130173714851,0.056874786576605,0.110625188573499,840.750891331604,1283.15704147657,652.25031191758,723.974669163561,0.0492873727948002,0.0569574953473357,0.0465148544912163,0.00508678891345478,0.0605000338497275,0.0663106709977501,0.0529429369024653,0.0536234686567754,0.0143632877459372,0.0146051405418765,0.0142822958544517,0.0140178118326376,0.134978451654678,0.139924047750075,0.112198597628705,0.162744662483297,3.57291936796488,3.47485167913787,3.69249380071249,3.88441654195967,3.24686651500073,3.2363547728762,3.24925400919828,3.26397808688074,4.53329145233269,4.42112677746278,4.68242121619493,4.95807115688303
"38",39,126414.259135971,1207949.84598918,70437.3883585932,2116.61056122743,0.0642488824299885,0.0701728628109403,0.0566450856982823,0.110215412353781,824.817414365264,1258.49274129903,638.612528317489,718.196455055244,0.0492873727948002,0.0592350878130075,0.0465148544912163,0.00508678005802658,0.0591974947923935,0.0647712878280109,0.0530398822838145,0.0536052716712601,0.0140526304559088,0.0143102068310679,0.0140174671860977,0.0140957975480427,0.13443090498287,0.134950358548758,0.111405606466046,0.163614015811115,3.60014703004068,3.48865613454761,3.69694371329926,3.89682333448031,3.27035284056804,3.25887697114846,3.27125546643369,3.27830887579882,4.55477856229908,4.43813319988432,4.68862653626225,4.97133325294768
"39",40,125859.660849055,1201205.64176931,70125.0720870512,2087.14368921212,0.0621130490717713,0.0702523055482856,0.0564613120883401,0.112588661624555,809.212257488152,1235.64876584133,627.043763061242,716.180907389423,0.0492873727948002,0.0592350878130075,0.047944772324653,0.00508678005802658,0.0552758700613351,0.0638722012429184,0.050889554502547,0.0530338330503191,0.0136090423201132,0.0140103655089114,0.0137711828181095,0.0137467677737185,0.118332038869443,0.135117437086365,0.102510111004364,0.164116740333174,3.62906203307543,3.51092850394891,3.71765147639527,3.91693907975865,3.29926784360278,3.281655784029,3.29246938644535,3.30016846128837,4.58369356533383,4.45861439590449,4.70908656098297,4.97616162243284
