"","k","ss.euclidean","ss.manhattan","ss.minkowski","ss.correlation","sil.euclidean","sil.manhattan","sil.minkowski","sil.correlation","ch.euclidean","ch.manhattan","ch.minkowski","ch.correlation","dunn.euclidean","dunn.manhattan","dunn.minkowski","dunn.correlation","rand.general.euclidean","rand.general.manhattan","rand.general.minkowski","rand.general.correlation","rand.outfield.euclidean","rand.outfield.manhattan","rand.outfield.minkowski","rand.outfield.correlation","rand.specific.euclidean","rand.specific.manhattan","rand.specific.minkowski","rand.specific.correlation","vi.general.euclidean","vi.general.manhattan","vi.general.minkowski","vi.general.correlation","vi.outfield.euclidean","vi.outfield.manhattan","vi.outfield.minkowski","vi.outfield.correlation","vi.specific.euclidean","vi.specific.manhattan","vi.specific.minkowski","vi.specific.correlation"
"11",12,159760.908231007,1549339.07152611,85621.5371179923,3425.18919289065,0.113723564862394,0.133621841941782,0.0809481602921885,0.109619604636784,1913.63928018856,3031.10710521124,1525.02391281593,905.184279179635,0.063428248507929,0.0516423188421991,0.0491071614419189,0.00660539186375835,0.163402816379511,0.190955436074688,0.12867247401971,0.117948774013641,0.0582011910917379,0.0483546430431346,0.0568446328852647,0.0552050409681854,0.237802194517451,0.273144692974791,0.152901982239254,0.176418380742549,2.45535119079446,2.29377094453346,2.53946447645734,2.74291307411491,1.99163513312517,2.09112226585755,1.9990799210399,2.04766807495671,3.4859212679588,3.37991046832476,3.64656955081047,3.95014776110576
"12",13,155855.448442518,1528362.81091076,84751.0048964168,3231.6701450838,0.0935963003371496,0.130683058424085,0.0800030343663878,0.123268871761276,1835.91881291329,2837.24778035662,1427.75232892901,969.942710531003,0.060925070197855,0.0516423188421991,0.0491071614419189,0.00660539186375835,0.139118004345585,0.182553284269139,0.125703545566791,0.125678488387023,0.0546697214035227,0.0451808308967202,0.0542078989306074,0.0475293910768498,0.174192813837622,0.277766829893592,0.15515473370483,0.20028442911918,2.53134731370885,2.36600336964982,2.59885992521449,2.75523420591809,2.06763125603956,2.1616220977266,2.05796209451496,2.14730491342656,3.56191739087319,3.43275508298531,3.70430452699606,3.94400252283897
"13",14,152177.35527149,1517155.77909005,83117.8381665357,3165.27020298714,0.0929005595395412,0.128622517117,0.0815544519137333,0.124253257992584,1769.2944622279,2648.50911717045,1371.17204137953,943.343279846444,0.060925070197855,0.0575535836915111,0.052406017903995,0.00660539339911023,0.153508647370987,0.179293217694155,0.11901960126667,0.120457155032225,0.04626203820008,0.043841326735169,0.0468486838715673,0.044523942901096,0.201529225271335,0.279301205621068,0.163830759987196,0.198544741118875,2.52310750412504,2.41568593675803,2.70383244984692,2.82181488285425,2.18306461662505,2.20485635756015,2.16667689383301,2.21638912847586,3.52583790457133,3.4768873684748,3.8110038837573,4.00550662399038
"14",15,149299.793028598,1480295.01603452,82600.9671262194,3062.2414132727,0.0918276581032829,0.0985811642230189,0.0803458457911072,0.124367492633771,1699.46784387128,2552.70229141931,1289.23739617975,948.987136892053,0.060925070197855,0.0569444840658293,0.0556401076862158,0.00660539350986878,0.140541792923001,0.154254654303461,0.116131517945446,0.116295391838549,0.0407577443984552,0.0404489480352153,0.0458383641379787,0.0411591715069708,0.207964003743786,0.206930686436955,0.162948851509632,0.200076623871408,2.62699030538653,2.49114401246952,2.73843336312879,2.89521910887424,2.27863981487271,2.28031443327165,2.20461569309685,2.29480688985296,3.62545321514988,3.55234544418629,3.83434025802579,4.06751322641935
"15",16,148178.512125157,1446385.1174611,81810.325274717,3013.80603510121,0.0906683232824256,0.100638952468778,0.0804480754090678,0.125651098865573,1607.23725800083,2466.601997463,1226.53957677787,919.344913250026,0.060925070197855,0.0516423188421991,0.0538124919278264,0.00660539350986878,0.137987590927564,0.145792682828786,0.114373892810482,0.113500439170681,0.040089647228196,0.0368833550751411,0.0442526878478026,0.0394783361628638,0.205817508483764,0.215239722225484,0.164725424863598,0.203398237930238,2.6528586575345,2.57997574246517,2.78486881120512,2.94159713940635,2.30785143867526,2.35768222032355,2.25051581772197,2.34164817387069,3.64801119965376,3.5843265058408,3.8703240609756,4.10808767618933
"16",17,146417.36842404,1430387.02516527,80918.610100539,2984.33572365776,0.0804050934795448,0.10014686993023,0.0820003658753505,0.124687003660933,1538.46337950912,2350.85562191188,1174.98354232512,881.546017808032,0.0565429298628243,0.0573339004688574,0.0497582749042081,0.00660539350986878,0.128052006225618,0.14059347139645,0.113253146314421,0.111005105157436,0.0356803176459879,0.0354154236533386,0.042592011719374,0.0379403903952165,0.206993909203632,0.209260065026,0.167670977778979,0.201963737174485,2.74482641116043,2.6242208599555,2.82708497749844,2.99321310205493,2.39438954732205,2.40672986237717,2.29957720616691,2.39102557477897,3.73339476392584,3.62246648095289,3.89268362898304,4.16036635165739
"17",18,144977.442888594,1415275.03073497,79555.1040261204,2906.40230595538,0.0808989453108128,0.099145200965468,0.07654858442184,0.129970877198096,1472.86490027272,2247.4665172543,1143.04794843931,880.505168522707,0.0565429298628243,0.0584193195555009,0.0416504027576105,0.0131144970507399,0.123611109084762,0.13784404807151,0.108060743540904,0.110366176834965,0.0339809988159395,0.0338819552421567,0.0376233003674441,0.0364152804843647,0.202038495335298,0.211615396175901,0.172810428948971,0.216331677666256,2.79220040907467,2.66711990769899,2.9105436372112,3.02364284296987,2.44757736175892,2.45737860774414,2.38848012505624,2.43832717748071,3.77606366113098,3.65593680174638,3.96439949343625,4.16630633242921
"18",19,143416.18785881,1401463.30280578,78491.7494071222,2837.34900057088,0.0824192193979979,0.0993938090485769,0.0755239633007489,0.132878939337403,1417.07552039253,2153.339737617,1107.76265047018,876.306390492407,0.0577695986360153,0.0584193195555009,0.0416504027576105,0.0131144970507399,0.119470402687377,0.13417973884469,0.108034333986919,0.106645665904808,0.0326627469498986,0.0331251809885307,0.034641955351206,0.0337494076353545,0.201254464073567,0.207905715418365,0.178146157663317,0.226553969426055,2.83264253694916,2.69748819417181,2.93406686678717,3.08506830410539,2.49311245816241,2.4894189677379,2.45915816951963,2.49855306163527,3.79249383692368,3.68580141633743,3.96667574566713,4.18617815814577
"19",20,142969.743916712,1384285.76300759,78278.6831434103,2820.6522464437,0.0817934961719129,0.0991995642237615,0.0742814482695156,0.132555789649275,1349.5916305246,2077.05318974886,1054.85640825504,840.704437194749,0.0579453687784284,0.0572122358570719,0.0474828331612177,0.0131144970507399,0.118045396522486,0.130696206135302,0.10795102428555,0.106094006349663,0.0321569857507228,0.0319145110442553,0.0345985236049363,0.0333524018461222,0.200921455913202,0.207401141310419,0.177994631859937,0.227209852613628,2.85733024155487,2.73308867339085,2.94551994285986,3.09841814963674,2.51854573004289,2.53249636686487,2.47090717482503,2.51614883369693,3.81652901962554,3.70375656332673,3.97565360436804,4.19581850958981
"20",21,141065.278798145,1363607.56656345,77771.3383554149,2753.64458360972,0.0816443928506191,0.0981357084312188,0.0724173297010246,0.135793805784598,1311.59337601769,2016.76489609065,1014.51151621374,840.127729217206,0.0579453687784284,0.0572122358570719,0.0474828331612177,0.00660539376019358,0.114678331572161,0.124658310406004,0.103619639424814,0.103432379496762,0.0303166583097259,0.030192576200634,0.0330396759612081,0.0311825483377407,0.204195872322195,0.210228139447269,0.177300751227076,0.233965881811901,2.90893028369295,2.78205776120036,2.98885097697224,3.15316828032643,2.57422387638468,2.58065362584681,2.52049866548992,2.57659056972045,3.8667114881531,3.72903199643269,4.01551672784306,4.2449989345445
