"","k","ss.euclidean","ss.manhattan","ss.minkowski","ss.correlation","sil.euclidean","sil.manhattan","sil.minkowski","sil.correlation","ch.euclidean","ch.manhattan","ch.minkowski","ch.correlation","dunn.euclidean","dunn.manhattan","dunn.minkowski","dunn.correlation","rand.general.euclidean","rand.general.manhattan","rand.general.minkowski","rand.general.correlation","rand.outfield.euclidean","rand.outfield.manhattan","rand.outfield.minkowski","rand.outfield.correlation","rand.specific.euclidean","rand.specific.manhattan","rand.specific.minkowski","rand.specific.correlation","vi.general.euclidean","vi.general.manhattan","vi.general.minkowski","vi.general.correlation","vi.outfield.euclidean","vi.outfield.manhattan","vi.outfield.minkowski","vi.outfield.correlation","vi.specific.euclidean","vi.specific.manhattan","vi.specific.minkowski","vi.specific.correlation"
"22",23,160828.299547101,1626807.09041398,91710.4525347482,2849.96322840426,0.0628336680579478,0.0551980757324919,0.028162537407546,0.120885845113381,944.422078556243,1403.25254280752,656.723295645961,709.998421797703,0.0744487495176827,0.0631384711526077,0.0564967964337018,0.00454399164532498,0.169184278066267,0.160898989350665,0.149245815494463,0.0938792275232041,0.0694193574971527,0.0738002315380109,0.122290804005232,0.0238717978532435,0.200525987350164,0.175666729219042,0.133202912181792,0.204531859055478,2.50854403472582,2.54414435790153,2.43804855349769,3.28726704471733,2.00091689459788,2.07128328808332,1.75877357357481,2.67538758839574,3.65526636514167,3.73787461892956,3.66652608095559,4.46606039534712
"23",24,160292.490495765,1580586.75486025,88230.2496478659,2777.20696934061,0.0610194190605683,0.062543591695306,0.0454331912090829,0.123075289572063,908.965573873686,1404.47300000524,684.013169776807,717.538337527634,0.0744487495176827,0.0559368131895185,0.0606836711861118,0.00555444730813609,0.169444061566516,0.155620186341556,0.153254699970583,0.0933539919468191,0.0689616608297671,0.0637061966920597,0.0890011601243073,0.0242036511369723,0.200918918509119,0.194268366908904,0.178423032576201,0.211557347049104,2.50665773405467,2.61516625992991,2.56203532914362,3.31687072676249,2.01601913764237,2.15677840414311,1.91848040007821,2.71258770164862,3.65160236866071,3.77019838306961,3.68719745661358,4.48742481154183
"24",25,160494.069523423,1575779.3317156,87960.2538614149,2714.70466419126,0.0614470006398618,0.0613145825186208,0.0392346140045559,0.127372665443276,869.000946092083,1352.29026205967,659.807751516927,720.830349914289,0.0744487495176827,0.0559368131895185,0.0606836711861118,0.00555444715689936,0.169863031565969,0.155274826609353,0.150577138929823,0.0908251120537639,0.0697973161527865,0.0630342101377597,0.0885475314404507,0.0234825458271404,0.199999712553588,0.194871562368144,0.172515380111427,0.214611400582712,2.49891756831936,2.63382317944897,2.57751932353542,3.35709562496222,2.00648255787738,2.17554577211515,1.93396439447001,2.7509374842967,3.64312425420442,3.7858621054492,3.70268145100537,4.51544635075766
"25",26,159986.611859647,1519960.10362418,87865.7242761357,2697.39254662457,0.0611095210925502,0.0720274294503086,0.0364441090389107,0.126787396124639,839.14149160367,1372.43641617405,634.842258025161,701.055204693651,0.0744487495176827,0.0586873559425567,0.0606836711861118,0.00555444715689936,0.168763012258716,0.15486557459717,0.15038757373972,0.0906389295271269,0.0692654061997015,0.0547210042947922,0.0884320270807694,0.0230263168197543,0.199957911426145,0.215954438047977,0.172666429009633,0.215124700221084,2.51500235720125,2.64970414708222,2.59046799521844,3.37454256928553,2.02254249750616,2.22798306958844,1.9473138691163,2.77719825621797,3.6544868575096,3.73946215964584,3.71533319167018,4.52570490999928
"26",27,158000.011281111,1515786.59675538,86111.8658135225,2673.42143193582,0.06189869100753,0.0709930768527717,0.0435131960233141,0.126682804345264,825.735348016822,1325.13104805388,637.027336940699,686.351314940234,0.0744487495176827,0.0586873559425567,0.0416985365108771,0.00555444730813609,0.163440127003594,0.153718977241761,0.145893831276461,0.0893539350927803,0.064550190233329,0.0541742889990103,0.0741280035477088,0.0223898372104309,0.207033654362254,0.216318851266297,0.186617529639921,0.216063308778084,2.5825203449836,2.67153395040444,2.64400629478485,3.40906525920404,2.09140910221112,2.24756232059106,2.03486750691836,2.80822628238086,3.71730354086508,3.76016478209657,3.75355570382041,4.55784947087866
"27",28,154342.800986909,1513256.34077585,86126.0341126142,2602.22363914683,0.0687617334213006,0.0705206204009915,0.0432535747181888,0.134310334197503,829.860983407131,1279.23808269168,613.188522783869,697.349751955892,0.0747418508541164,0.0586873559425567,0.0416985365108771,0.00711434713812528,0.158792522943995,0.153223758349466,0.146007353833623,0.0931196313139573,0.0569265521889451,0.0537505713251701,0.0741946082624631,0.023132727378329,0.225926849798319,0.216587132485414,0.186321370005992,0.234952146673081,2.66652468566979,2.6856829068704,2.64260907708601,3.42564229982603,2.17487610134411,2.26001068594238,2.03416267367136,2.83038787570288,3.73903739366652,3.77403047091849,3.75258859538806,4.56136265296094
"28",29,154164.349923243,1505663.01879006,85853.8868468451,2562.14198302078,0.0665031525414723,0.0684386250507775,0.0419513325121423,0.135574875517004,801.854698638191,1242.96909901317,595.18304030538,693.05569161126,0.0747418508541164,0.0586873559425567,0.0631891156847208,0.0071143519716596,0.158576950117577,0.152392664638838,0.143853412316589,0.091327519159536,0.0568983333819955,0.0533177989351502,0.072951512634776,0.0218899851955355,0.22576405770659,0.217272184051947,0.185409871120504,0.237879106997464,2.6783468436518,2.70246917293374,2.66999622621151,3.46438338348202,2.18495731079525,2.280117080548,2.06353951856729,2.87507224707404,3.75005548220355,3.78825763779289,3.77963043103411,4.60007903334427
"29",30,153746.646156637,1492541.16742016,84286.1540788979,2532.54849377837,0.0652478621903272,0.0680103902090174,0.0458923894308678,0.142989293592382,777.963495663287,1216.08818434592,596.94357965066,684.244055543709,0.0747418508541164,0.0586873559425567,0.0420815667571537,0.0107886600419015,0.15769750282161,0.151730840938912,0.150812260722269,0.0962950733531317,0.0564898498920312,0.0517861012028053,0.0608408303881761,0.024313809208845,0.22635003212752,0.221909549341957,0.205907233244635,0.251689785975692,2.70205775549717,2.72888404659243,2.70418151930794,3.44431612636367,2.20808844441649,2.32040195274975,2.16778469405578,2.85072385447164,3.77055588246254,3.80012475805321,3.79243243303173,4.57933753034955
"30",31,151944.285881577,1455295.67519278,84060.9568133527,2502.29453813117,0.0652713463140518,0.0741829188073987,0.0435585677699215,0.142768737947648,768.077786880401,1221.03643967403,580.178251642419,676.701952956823,0.0738827389797297,0.0618362082579745,0.0420815667571537,0.0107886574835895,0.151545990574475,0.154240602454553,0.15096033159679,0.0964976098780737,0.0518404273215563,0.0464508637662253,0.0600809331684918,0.0238175858672139,0.235459480144519,0.24035731927162,0.206338748389956,0.255967539123842,2.77624877493137,2.73563099897884,2.72032211495111,3.46212860888634,2.2832166817782,2.39662029275719,2.18852564333612,2.87945966731553,3.84572209628394,3.7818131290847,3.8061653606477,4.58153732376079
"31",32,151721.840257613,1441866.88029786,82172.8298138049,2491.97370659995,0.0629584445642259,0.0739848206789289,0.0489901040995722,0.142195126828584,745.207119471185,1198.033611408,587.768071433557,659.970608201251,0.0738827389797297,0.0720415759127419,0.0420815667571537,0.0107886574835895,0.150921696411163,0.152219910511309,0.132526903045485,0.0963962942418386,0.0516544447380033,0.0435441723621455,0.0573782929540074,0.0236330243103316,0.234774663607338,0.247733476797726,0.158386477069929,0.256624023343542,2.78235191944175,2.76132708158831,2.7825044049927,3.47595483345154,2.29029525022692,2.43721228385375,2.25070793337771,2.89455730144315,3.85277686772805,3.79834162049103,3.86834765068929,4.59293808065426
"32",33,150947.583979037,1440601.35055082,81018.4854542506,2450.57080293602,0.0569396865901516,0.073263271094182,0.0514834994752802,0.143138736272638,728.48774323639,1162.04813094331,585.551778740203,659.682632442069,0.0738827389797297,0.0720415759127419,0.0420815667571537,0.0107886574835895,0.14603615277421,0.152003608342193,0.128193560561548,0.0943070019914712,0.0509615885614609,0.0434750658280745,0.053722634246856,0.0229626314931509,0.221650914913374,0.247794648405456,0.152315199249222,0.253285469768357,2.80502261010566,2.76436692393791,2.84334586585264,3.49734337620658,2.31296594089083,2.44090103317214,2.30961009616166,2.92651536198318,3.87544755839196,3.80086512773456,3.92034368055765,4.60779942708449
"33",34,150600.486949965,1432097.83842841,80542.7746507597,2424.32793636926,0.0538613481472946,0.0719545762638216,0.0520609791559611,0.144166623314286,709.267269930856,1136.7242270427,574.373922539215,652.526557003692,0.0738827389797297,0.0720415759127419,0.0420815667571537,0.0172578125700729,0.143139339171524,0.150041760542776,0.127347941833621,0.0940644511320391,0.0503889197444609,0.0418599347425908,0.0526187352850191,0.0227332414143722,0.218997763281915,0.248256584840451,0.153888244202576,0.256379546096246,2.82457043915392,2.80772898446212,2.86858664388133,3.51989087504738,2.33322673784058,2.48364622880535,2.33708314205408,2.94730905838465,3.89467891664847,3.84143825554936,3.93471770842357,4.62117469179083
"34",35,149566.881946436,1427264.93992136,80382.7729512917,2400.78687748535,0.0549369793211039,0.0717642087136956,0.0501045114792487,0.142772818151782,696.809348621317,1108.77097094114,559.620468920962,644.736454474382,0.0738827389797297,0.0720415759127419,0.0420815667571537,0.0172578125700729,0.142589274485055,0.149476557543332,0.126993424106961,0.0937269912050593,0.0493525128035959,0.0415639887538678,0.0524876972031607,0.0222724196307529,0.221001130433569,0.248494339301238,0.153835988847778,0.257754238808208,2.85012069780692,2.82656443279911,2.88518416813722,3.54072518128738,2.36728360338016,2.50170187015029,2.35321077726013,2.97358680777935,3.91430799467545,3.85620098657483,3.94982742525571,4.63527924690633
"35",36,147223.83447863,1422896.00308498,80301.5017979534,2358.88903653829,0.0595311312755047,0.0692276524218974,0.0495546876348358,0.146754429414543,695.876064874411,1081.92923086897,544.675535442065,646.601657962403,0.0682360332176229,0.0720415759127419,0.0420815667571537,0.0172578125700729,0.133184867148995,0.148487554997977,0.127013038407685,0.0917302377343341,0.0444288799108683,0.0408436503975927,0.0524848683191442,0.0214478489398428,0.22715489392447,0.249439555986033,0.153742393470858,0.255296182235831,2.91946494874808,2.84822242342372,2.88980093403834,3.56774429618666,2.43674602265392,2.52636486333511,2.35793757068704,3.00756611858339,3.96484747240569,3.87554941383598,3.95220709273858,4.64881102810466
"36",37,145764.704082675,1420344.33113866,80229.4049916552,2344.16241709218,0.0604288250419735,0.0689414953578231,0.0481387878356435,0.145985924415694,688.319827773775,1054.61155423064,530.444642933733,635.717289536973,0.0682360332176229,0.0720415759127419,0.0420815667571537,0.0172578125700729,0.128312132070004,0.148332535492098,0.127358546707477,0.0920792006070145,0.0431221375286921,0.0407714902769783,0.0526203653907559,0.0213142164042746,0.22641132701139,0.249691198911944,0.154135685045968,0.256839077029877,2.95660853586353,2.8527990210097,2.88832237598555,3.57660274418882,2.47700256595324,2.53390774291846,2.35923155151795,3.02376265893862,3.97895759696941,3.8757721856507,3.94724436334418,4.65236967728213
"37",38,144538.622787711,1405055.62534056,80070.5112974931,2321.53738538903,0.0623128092154358,0.0695958380860307,0.0466728748490151,0.145578923394616,679.51481248433,1042.54575000816,518.075825938161,629.302374813116,0.0682360332176229,0.0718892784852616,0.0420815667571537,0.0172578125700729,0.126642694994513,0.143772849331038,0.126118544839267,0.09083610669541,0.041619830678626,0.038421008686971,0.0525937983999208,0.0208930910867626,0.229760169073193,0.254021052046844,0.152960319465266,0.255073819073887,2.99488397448586,2.8904573085563,2.9056417253477,3.60192742238106,2.51973726250143,2.58374259165266,2.3761856019918,3.04998910070926,4.01586646689703,3.89455652038389,3.96539603431909,4.67428345771364
"38",39,143436.858664723,1403164.55521686,79634.5768969395,2296.01563272906,0.0630985369595717,0.0675866225062183,0.0416061501151953,0.146005566883209,670.340880706542,1017.06497274203,509.785993779732,624.819051476203,0.0682360332176229,0.0718892784852616,0.0420815667571537,0.0172578125700729,0.126451065684533,0.14327304647661,0.122254437066946,0.0897300117791272,0.0405429056087212,0.038332691008014,0.0512866119963732,0.020256341689725,0.232165783029022,0.253607154932799,0.149516098467575,0.256794377210405,3.01999014936619,2.89704061597744,2.94240038614656,3.63083913403271,2.55721145107821,2.59005836659997,2.40991702958652,3.08072178534946,4.02988107568795,3.8991087927829,3.99998876539966,4.70224196109544
