"","k","ss.euclidean","ss.manhattan","ss.minkowski","ss.correlation","sil.euclidean","sil.manhattan","sil.minkowski","sil.correlation","ch.euclidean","ch.manhattan","ch.minkowski","ch.correlation","dunn.euclidean","dunn.manhattan","dunn.minkowski","dunn.correlation","rand.general.euclidean","rand.general.manhattan","rand.general.minkowski","rand.general.correlation","rand.outfield.euclidean","rand.outfield.manhattan","rand.outfield.minkowski","rand.outfield.correlation","rand.specific.euclidean","rand.specific.manhattan","rand.specific.minkowski","rand.specific.correlation","vi.general.euclidean","vi.general.manhattan","vi.general.minkowski","vi.general.correlation","vi.outfield.euclidean","vi.outfield.manhattan","vi.outfield.minkowski","vi.outfield.correlation","vi.specific.euclidean","vi.specific.manhattan","vi.specific.minkowski","vi.specific.correlation"
"11",12,4362.20075532327,11728.0396077844,3550.37605978237,42.9152318498231,0.265746849011045,0.298880105213755,0.312377528105434,0.523335208169906,23454.4735763785,28443.8874420784,20626.9651827813,86861.071493401,0.0102286957091763,0.00742123030702134,0.00444224488883584,5.3499090761594e-07,0.190212323959873,0.215826670963551,0.201346755368638,0.124991993476327,0.0485465758306293,0.0478310257801763,0.0460407927641436,0.0104680610001684,0.201029627924699,0.272493644657448,0.272635658732355,0.206569983802282,2.1787933332754,2.17017271706591,2.20625723198939,2.67818021444701,2.08671025209095,2.09476831331383,2.11398170982985,2.26658982957206,3.35147791491162,3.34199086155872,3.36622370170579,3.82035210915251
"12",13,4159.85877538778,11269.4320644953,3337.00035698543,39.8874380074268,0.260526817337925,0.284371936311575,0.261953003186042,0.500583644815853,22618.0359755772,27194.6646271667,20212.6599422824,85776.7467557179,0.0102286957091763,0.00760255403084583,0.00444224488883584,7.83536873880004e-07,0.181815939458835,0.1925122946565,0.177716295667545,0.121813327563839,0.0444040299534638,0.0424696036968039,0.0427712968162648,0.0124295498195126,0.198374814830353,0.272798259953233,0.205038989038256,0.214287781061247,2.24956352236087,2.26758378905089,2.2799950378154,2.73809513385062,2.17013353070987,2.1910888527605,2.18771951565586,2.34589212918148,3.40875957087388,3.43587680260609,3.43996150753179,3.87484958222019
"13",14,3933.78442719552,10604.0988508154,3214.94824794358,36.0416204449202,0.264559747151666,0.232955022234949,0.249132458728286,0.500071553901731,22157.0532571664,26763.8954524277,19418.0867622775,87771.3797065919,0.0102286957091763,0.00760255403084583,0.00444224488883584,3.13688672092776e-07,0.171004889825817,0.172010851552921,0.171690868792456,0.122922033448393,0.040592276718911,0.0396813454298774,0.0396139549627716,0.0157578438105719,0.203615178879708,0.21270068295797,0.202637885785867,0.220444930864134,2.32628119579944,2.33363682381769,2.34146121960877,2.76920398147089,2.25031654776928,2.2571418875273,2.26155499097739,2.38440517109757,3.4706801896553,3.50192983737289,3.49371796595941,3.90188890754838
"14",15,3745.90304274729,10095.3941674116,3114.47032435599,30.691354276005,0.25936429252049,0.243707770994655,0.244170966863793,0.508609503436281,21670.158875158,26168.3514271676,18653.5781194107,95930.4700389822,0.0102495983693688,0.00940929259717865,0.00805043004427842,3.15089621431488e-07,0.167632886406118,0.181839090839647,0.156606536489618,0.121369579478153,0.0371920354823891,0.0393895451826877,0.0361090868037281,0.0163315266755631,0.202760329171652,0.224581114094856,0.205963786608216,0.223927441032705,2.39652551340146,2.35865980181875,2.41847186033786,2.80559608858481,2.32621566205222,2.29491653084897,2.33868589775835,2.42745092316923,3.5457389765758,3.52006380850869,3.54792464846577,3.9379999802225
"15",16,3667.17133003869,9671.37652395493,3000.31588827903,27.714203575058,0.252917428092668,0.244050688578181,0.241899214629201,0.507914659316438,20684.5383812828,25546.2195660966,18117.4366092596,99277.7274703092,0.0102495983693688,0.00940929259717865,0.00621690601923291,1.5468436608799e-06,0.159442585188685,0.176418981189033,0.151440973015585,0.117279753636575,0.0361096061035504,0.0372296889643789,0.0341413275044846,0.0173167015231746,0.177203314920307,0.218045042432678,0.200011551639926,0.226957377552564,2.44033301560288,2.40609268120125,2.47367598794953,2.85601511362786,2.37002316425364,2.35578986672697,2.39757184197131,2.47810865239771,3.58954647877722,3.55981789638255,3.59559988812539,3.98057689784545
"16",17,3553.33267279122,9223.30639100403,2930.91424824554,24.6737107080805,0.243193747348,0.234391319393727,0.234552275160073,0.495931837121072,20048.2343716041,25166.7561450047,17413.1808321448,104676.019321747,0.00663274567483447,0.00803612822183931,0.00621690601923291,7.96084459393092e-07,0.147242747576019,0.155541362121562,0.142332879090684,0.115393501585174,0.0330846641782015,0.0329928478582467,0.0329586076147367,0.016226139552422,0.178481935082701,0.213911333748602,0.170796448391525,0.230900900652351,2.51870274524008,2.49393162855855,2.51843458895716,2.89724623987382,2.442510409553,2.44260499889579,2.44233044297895,2.52432447884868,3.64807969248,3.63990385812202,3.64035848913302,4.01249094514358
"17",18,3408.47300483033,8971.65189937684,2802.7310755973,23.4912883794941,0.240639823950835,0.225901931073852,0.232522779616908,0.495891575386402,19715.1215279574,24379.3505561049,17186.2829305293,103525.500607508,0.0103788139021954,0.00803612822183931,0.00621690601923291,7.01155371931685e-07,0.132567534958875,0.142146923383794,0.129987157329347,0.118564182519987,0.0307225735294267,0.0312752173708079,0.0303434172287465,0.0195677981807739,0.172948868212609,0.170419436824515,0.167851123363927,0.23999572604831,2.56502582469894,2.54883279998927,2.58474969940396,2.92905216993877,2.5058858987602,2.49750617032651,2.51090651851809,2.55631246420348,3.68441994521716,3.69480502955275,3.70081182857979,4.05064365162127
"18",19,3277.79085643263,8645.55479429351,2716.99739296221,22.0068479733408,0.239636364478108,0.226383279682242,0.233798068316974,0.487459271320204,19401.3024851232,23930.1025412808,16774.544113254,104431.51965896,0.0103788139021954,0.00733858593248642,0.00621690601923291,7.01155371931685e-07,0.128584220894453,0.129494452514368,0.125385518983445,0.113429988673496,0.0291409431608127,0.0288801925264584,0.028741052590127,0.0173144023920066,0.167739914466905,0.170229997330423,0.170962984332614,0.241776458545815,2.60702185012536,2.60840884768805,2.63792452930703,2.98604272264281,2.55914346208574,2.56307335079086,2.56398145790512,2.61849417556159,3.71538148254453,3.72091352509849,3.71526421266162,4.10537941969662
"19",20,3215.05216173864,8495.27295141886,2572.86322090756,19.2222809750253,0.234056666973227,0.222344426012836,0.238846799818147,0.490908178709017,18756.4498576208,23087.2845772134,16834.4967346568,113399.059704372,0.0107685785363407,0.00840482345298447,0.00879561200319515,7.74929124975116e-07,0.123247508710159,0.12265465057739,0.122810698290019,0.10832878007662,0.0274495979521395,0.0276031389797579,0.02720893751882,0.0166918000585842,0.168117962841198,0.167088248057324,0.171768295714405,0.241083673203659,2.66490874791331,2.65179018553385,2.68213004208837,3.03012913419642,2.61473712068148,2.61174925752749,2.6164307728882,2.65925915110232,3.77405825183363,3.75794620487311,3.7514882901725,4.13711683999459
"20",21,3109.12082988778,8286.88003184498,2500.71787999972,18.0367195877091,0.228129459794815,0.219365774397484,0.237222938116862,0.489816680367842,18455.6118674631,22506.0413176255,16479.4178171065,114863.46900746,0.00863422737361242,0.00840482345298447,0.0113601776127761,1.55460986915163e-06,0.121568352510444,0.118679817503407,0.119802694481682,0.109198899687902,0.0257852638911258,0.0263415551742424,0.0258407361513969,0.0179387213646847,0.168689065858918,0.163099377162846,0.169516638218009,0.243079470556962,2.71853164363333,2.70085997708582,2.71778348344832,3.05028531808162,2.66997177684592,2.65914887638934,2.6662523087953,2.68132265440073,3.81875108722884,3.80387472274969,3.7998447463448,4.15505201898037
